,logFC,AveExpr,t,P.Value,adj.P.Val,B
FN3KRP,-1.2507799658686407,4.687819755412764,-32.12576965029504,3.4818449937332683e-171,9.6634506294126e-171,380.1491267890573
KIF18A,-2.843959813896872,1.5756033993896181,-32.12691082097574,3.40821626969889e-171,9.46033893993785e-171,380.55835101052634
DAGLA,-2.051401383058076,2.08637263011161,-32.12990261655533,3.2224902401137663e-171,8.94597996340562e-171,380.5671843287788
APTX,-0.9464595828943128,4.251724452218814,-32.13039096784295,3.193149721126057e-171,8.865686284538229e-171,380.2848411480476
EFHC1,-1.6308977206241293,3.26154245352787,-32.13180905929969,3.109454750848233e-171,8.634438345929726e-171,380.45497513962715
LINC01140,-3.004501667617115,0.1251253966625206,-32.13534353856799,2.9102729032723563e-171,8.083457102851426e-171,380.8003069670296
MYB,-3.410203031950494,4.552644836441378,-32.13749435677393,2.795361998396711e-171,7.765300659945873e-171,380.3824931126389
RBM15B,-0.8637183544738747,5.8362572215687605,-32.14521277912469,2.41908762606915e-171,6.72355681467008e-171,380.4349465710077
KLHL9,-1.468491336551585,5.022828419727803,-32.14934534090568,2.2388951784754065e-171,6.223548434866855e-171,380.56107247923103
ZSCAN2,-1.1964451023266047,2.784972856484473,-32.1497347689275,2.222622875793312e-171,6.179124330085072e-171,380.85696221812043
CLCN2,-1.5303723211525304,2.2468206227636385,-32.15536743369267,2.000062579633683e-171,5.5611112961669625e-171,381.02682150257544
MMP12,-5.164861065973128,-1.4747717297647844,-32.15839015755287,1.8899614180312583e-171,5.255666472765636e-171,381.27767018236705
ZNF638,-0.9464660651958905,6.342694390952051,-32.160638969025214,1.8119993125022512e-171,5.03952669864447e-171,380.70420295761375
ARNTL2,-2.8806197599036256,1.8059894361782922,-32.16557821375913,1.6518656637162587e-171,4.595366954464092e-171,381.26215836865987
RP11-4L24.4,-2.805107888450836,1.0639974409128907,-32.16785314011226,1.58294815580067e-171,4.404220438722325e-171,381.361585567947
C12orf4,-1.2830079980862847,3.5484539074859107,-32.16941305192391,1.537360264238016e-171,4.277942095167753e-171,381.116080145001
TFF1,-8.655956544174366,1.4608836010515542,-32.17185616810179,1.4685843301136335e-171,4.0870978998445465e-171,381.40868757486083
CTD-2541J13.1,-2.837107485035139,-3.416905674527461,-32.1744347990999,1.3993274028650146e-171,3.894864898028163e-171,381.62451345054956
SALL1,-3.6145608303768677,-1.2499536235597457,-32.17909878127986,1.2822503772571927e-171,3.5699302677864427e-171,381.6592518137663
LINC00578,-3.5568966858670663,-3.4456968699082133,-32.180365842148376,1.2521714036666719e-171,3.486644023843748e-171,381.7360891440244
FTCDNL1,-2.4008658402412233,0.3992685648291157,-32.18330368481933,1.1851154751808857e-171,3.300793691691845e-171,381.6865278855125
WRB,-1.3669031924297155,4.017336105964403,-32.191352613722856,1.0192260707146928e-171,2.8395018024632834e-171,381.45773471714483
RDH11,-1.1415499747149829,5.5603381794470135,-32.19143908390341,1.0175762090298093e-171,2.835277276635596e-171,381.3140678062587
RUFY2,-1.1880485903872424,3.1368097532895813,-32.19666926632706,9.225929060352644e-172,2.5709621259759924e-171,381.6873817144057
RAI1,-1.4041378023633366,4.832016239878717,-32.200244381264035,8.628187105175932e-172,2.4047066541652904e-171,381.53013374083713
SRP72,-1.0412223666875944,6.400438687258223,-32.20232556553828,8.298217397575769e-172,2.3130464242061593e-171,381.4829598779752
SLC22A5,-1.9035121124601058,3.844952670125568,-32.20432777748839,7.992681366164719e-172,2.2284661619498375e-171,381.72551743840467
CSRNP2,-1.0980206728687634,5.050290582877706,-32.2070233881161,7.599020955807649e-172,2.118986544589136e-171,381.63899572168447
ATP9A,-2.106229089631621,5.959963572572333,-32.208534464546474,7.386887867841306e-172,2.060103706840196e-171,381.61536399895294
AC234582.1,-4.5262746702424055,-2.04234805104736,-32.21188413509584,6.937512586089917e-172,1.9352871989565254e-171,382.2935553114477
RHEB,-1.096331572001886,5.590026232911066,-32.22456339054728,5.470450191193121e-172,1.5264367060029149e-171,381.9328625935228
TACR1,-4.161604162119335,-1.1814942737277245,-32.22527781642682,5.397703808345366e-172,1.506335946514986e-171,382.5217737942527
SUCLG2-AS1,-2.5829986368618245,-2.101215141195962,-32.22817499496492,5.112478742093641e-172,1.426925735638225e-171,382.59995901925396
MRPS10,-0.9860208392871499,4.855908454492616,-32.23182996888093,4.774044704811189e-172,1.3328168970845116e-171,382.11959385725703
TBCCD1,-1.0072130621141304,3.0589746555031927,-32.234369692139865,4.5521577274023596e-172,1.271037598659473e-171,382.40443397209066
CSNK2A1,-0.9956549781906681,6.258434573833691,-32.234921474523475,4.5053305895557925e-172,1.2581280794394561e-171,382.09823299195597
BARD1,-1.7381361015524737,3.082615747366124,-32.24038703431704,4.0667265604042906e-172,1.135945188624239e-171,382.51379349649517
YIF1A,-1.3375161406789138,5.055899471105999,-32.24417209150282,3.788256854853382e-172,1.0583003498235673e-171,382.3343655366461
SLCO1C1,-2.7374563419754265,-3.35282354797058,-32.24555349581535,3.6914449730052203e-172,1.0313903081640473e-171,382.9540723725877
NOVA1,-4.774227411577019,0.9192591464497524,-32.246282419068656,3.6413613940234216e-172,1.0175307986982959e-171,382.83868967930033
CRY1,-1.4567652490081615,3.801772584515744,-32.248067979055556,3.521528788820456e-172,9.841746246650853e-172,382.55107632814475
HSDL1,-1.204539918299539,4.260667259070932,-32.25120237491818,3.3206287043651526e-172,9.281504629650723e-172,382.54603751523837
RGS5,-2.2467670838812084,-0.6713901211226436,-32.2613213517059,2.74700230271061e-172,7.679169374779331e-172,383.1832209476337
GAN,-1.5966670132579464,2.938432155090515,-32.265941042995415,2.5191651974285577e-172,7.043183992810657e-172,383.0124523417688
RADIL,-2.989952205677511,0.280466048845232,-32.26955073291003,2.3543697588581642e-172,6.584175599492746e-172,383.3063113085052
MEAF6,-1.0716142235342083,5.719773834425684,-32.27287795134403,2.2120323775739975e-172,6.186932802169043e-172,382.83138306620936
EIF4E,-1.0820453332269917,5.277140951437124,-32.277442267633695,2.0306624027309492e-172,5.681147185722518e-172,382.9418965155376
SLC29A4,-2.738855788987781,1.0455218809101947,-32.27834675522247,1.9965264002060454e-172,5.587117357098341e-172,383.4314547892855
DHRS11,-1.7555978720273557,2.386172889620201,-32.28683951102288,1.7027116253777975e-172,4.7655283862201103e-172,383.4731135556258
OGFOD1,-1.0058118678873202,4.649653007439675,-32.28824755420501,1.6583602025519083e-172,4.6420098447815676e-172,383.1958171198014
WNK4,-5.667307136476798,1.3435020694048239,-32.293720623333485,1.4966641961860924e-172,4.189949588373877e-172,383.6992771115489
FTO,-1.5995413315421052,4.960551548789898,-32.293998985542885,1.4888751459247742e-172,4.168693395655445e-172,383.27539275372726
HMGCLL1,-4.377874041232249,-2.3211744887845196,-32.30115959108375,1.3018597845811606e-172,3.645550669018306e-172,383.9717436236771
APCDD1,-2.5360690255441236,2.788148410623858,-32.30470536985826,1.2181407747942711e-172,3.411565144597879e-172,383.75865661854
SSBP1,-1.0849704952745576,5.254257743333579,-32.30876166821394,1.1289479490329223e-172,3.163019975921286e-172,383.530226796056
AC108142.1,-3.354750695343194,-3.363946224912654,-32.309778360765286,1.1076348522187906e-172,3.1037156017318095e-172,384.15660619109207
SKIDA1,-3.347411281586896,-1.8022091319498854,-32.32596857816437,8.176735857228432e-173,2.2924217213243388e-172,384.42328640777083
TRIM6,-2.522394706799693,1.5061388196579222,-32.327166546452375,7.995138701301719e-173,2.2421012148884144e-172,384.31347028260495
LA16c-325D7.2,-2.8222447583292714,-3.37548805396621,-32.32841556516268,7.810095039811608e-173,2.1904980674184412e-172,384.50580899045866
SATB2,-2.542136221417834,1.0758069832425223,-32.33534036891793,6.859184558679438e-173,1.9245585208236625e-172,384.49704801881643
PCDHA5,-4.1742000220611635,-2.752036417106349,-32.34555592489287,5.663578361355435e-173,1.5901441426991334e-172,384.81323597546094
FAN1,-1.5957043867050422,3.675803179542705,-32.35723696009572,4.5495814006814236e-173,1.2780466730653807e-172,384.61522451064974
RASL10B,-2.9585946081463614,0.07170698458247417,-32.35731976169792,4.542523277965268e-173,1.2762327304759562e-172,384.9583052427403
SNHG19,-2.540844370762404,1.9799732044369058,-32.366487304965425,3.825088111380808e-173,1.0749519910787027e-172,385.0083880694151
RP11-483I13.6,-2.9864441401269453,-2.041290003952886,-32.37144702031706,3.485384706072933e-173,9.796158681618248e-173,385.28114815163036
RFC4,-1.6266407493713237,3.4497903366800955,-32.38352121750415,2.779184359259222e-173,7.814386522460401e-173,385.14180252732655
RP3-417G15.1,-2.8608428885611143,-1.8908843869470668,-32.38401577288777,2.753528217476737e-173,7.743272784218973e-173,385.51277940046765
CTD-2619J13.9,-2.451336872942022,-0.9575526494261389,-32.38924159320349,2.4964800952471424e-173,7.021350267882588e-173,385.5864558072277
TUSC8,-4.58362343701686,-1.9508646475855695,-32.40559318823307,1.8371580308398723e-173,5.169060349058006e-173,385.9185207029855
CCT6B,-2.038051524253139,0.7548079386953843,-32.40702757691484,1.7883936218202153e-173,5.032522592403467e-173,385.85894575579107
SAMD4A,-1.9990043993468412,2.6444348255071497,-32.4090797869157,1.720866907381139e-173,4.843144708198675e-173,385.732801716784
RP11-150O12.3,-4.463594301360745,-2.3589932979954615,-32.41051082016396,1.675293937850943e-173,4.715510633442093e-173,386.0207135355877
ZNF35,-1.1841632482305817,2.2101939013761682,-32.420325450790905,1.3936229171251164e-173,3.923720938459368e-173,385.9937364169518
C9orf64,-1.75569224789685,3.4693845408763737,-32.42273185104454,1.3321195861585673e-173,3.751056610103138e-173,385.87385057640216
ANKRD30B,-6.279970767414347,-1.0654342011502398,-32.42514492878793,1.2731703898101216e-173,3.585539522615617e-173,386.26192078738256
PTH1R,-3.1132066643524254,-1.0544308336799995,-32.43597966347588,1.0390228938880521e-173,2.9269026878225767e-173,386.46465768004475
C2orf50,-3.5456465432696724,-2.4854722494030588,-32.44675104369517,8.489367024861596e-174,2.3923863023492147e-173,386.70269769265553
CTD-2410N18.3,-2.487884600871802,-1.5799673511215047,-32.44678632424192,8.483750489332753e-174,2.3911207589361423e-173,386.6808108648154
ALG11,-1.7246938399157665,2.4273213655179458,-32.449341175736265,8.086748761871057e-174,2.279832010912414e-173,386.5135029947074
RP11-480I12.5,-3.515511926819638,-0.49806464769834075,-32.44934202285967,8.086620255678628e-174,2.279832010912414e-173,386.70051011949954
PURG,-2.6695341090385925,-3.612856610243474,-32.450604841122335,7.89730648752939e-174,2.227015265468989e-173,386.79925481780265
USH2A,-2.665102285816744,-3.341868287304326,-32.45061407125288,7.895939203590355e-174,2.2269253576451884e-173,386.79393833967373
CTAGE4,-4.35125999066776,1.0358220277173884,-32.45200067072338,7.6932037546515215e-174,2.1700351626666443e-173,386.6855471932615
HBS1L,-1.2614759588384263,5.06708422870285,-32.45841219682377,6.821374161028201e-174,1.9246278849659802e-173,386.3487518448717
ZNF77,-1.4621800251656052,1.2969147520772448,-32.466293710652494,5.883804110176954e-174,1.6605367964411177e-173,386.9361918793481
RAG1,-2.7460779170018617,-1.1785232675416564,-32.477907767602716,4.731836877582392e-174,1.3357817022840244e-173,387.2536052413006
PARPBP,-2.366440560380407,1.6277778189708714,-32.48569029030441,4.088997302006691e-174,1.1546171589287705e-173,387.27444615744554
HSP90AB2P,-2.9945317348355722,-3.181708013056434,-32.50330957279642,2.9379488933308985e-174,8.297039555158661e-174,387.7780294661224
RFC1,-1.0322577437181089,5.295998469892223,-32.50372305652419,2.91524311969829e-174,8.234011151913786e-174,387.18240553464153
PNMA1,-1.164217083891761,4.698589983076305,-32.50494596544291,2.849110667027662e-174,8.04829240160494e-174,387.25313357313127
MRPL36,-1.4121362341939285,3.618237991246413,-32.50543736746717,2.8229609945299173e-174,7.975484374011099e-174,387.4022318715121
ST7-AS1,-2.324439119474944,-0.717880978361129,-32.50875289163989,2.6526893243641835e-174,7.495426533124286e-174,387.819899120418
ZNF382,-2.0030220020202845,1.213745860674257,-32.51030142773015,2.576719206210185e-174,7.2827033852168105e-174,387.7669486484038
SOX5,-3.301510564959195,-0.4492993357003055,-32.516587743008515,2.2900125545574404e-174,6.473232187756193e-174,387.9595730865423
RP11-429J17.8,-3.1281637266695697,-3.6585626641324236,-32.52028384678572,2.136566478026716e-174,6.040286435949347e-174,388.10583274866343
CFAP61,-3.692875705655429,-1.61055600252721,-32.52400943171073,1.9922974384360713e-174,5.633923258205586e-174,388.1289198442601
AC008268.1,-6.521980527075427,-1.1965101086059409,-32.52418656853765,1.9856859338680063e-174,5.61597459858275e-174,388.12152121296964
RPL17-C18orf32,-4.060048512925844,2.5721745596422134,-32.527162164756035,1.8778464531879125e-174,5.3131022599855145e-174,387.9555253048032
CSNK1G3,-1.3533478778119359,4.373846100709289,-32.53186753277448,1.719141557660611e-174,4.866013683996719e-174,387.79314389553036
TBCK,-1.359591702837497,4.050765484275265,-32.53523253165917,1.6139371069272103e-174,4.568842349877909e-174,387.8980003349886
ADRA2C,-4.049684832618102,-0.7179027222906437,-32.53797490889712,1.532977141368567e-174,4.340233868657473e-174,388.3677146013726
SYNJ2,-1.5960167317626173,4.581764364018018,-32.5463125008967,1.310934161334499e-174,3.7125655448993007e-174,388.04084409360604
ART5,-3.1594962050417212,-3.069538515766082,-32.5493333164713,1.2386806332529701e-174,3.508411341551285e-174,388.6382774409173
RNF14,-1.219840078945885,5.301590187790123,-32.55932464231685,1.026883932572919e-174,2.9089110066482794e-174,388.2250235079657
RWDD4P2,-2.272407132342339,-0.6365574065059089,-32.559689975727515,1.0198669137464283e-174,2.8894188672767956e-174,388.7727246911252
ALG1,-1.173840254959769,4.595523144593067,-32.56684507034432,8.917043032068214e-175,2.526991247513394e-174,388.4245947364389
FRA10AC1,-1.1096880948194268,3.480203961970784,-32.56878045375387,8.598938177148674e-175,2.4374942864358445e-174,388.611053584492
LINC01561,-3.356061816477561,-3.50907676391658,-32.56927144674132,8.520057707116916e-175,2.415456829940781e-174,389.0210884529999
MAGEE1,-2.108541164214807,1.7535032928802563,-32.589646059455454,5.812360648192597e-175,1.6482582131857243e-174,389.21311336615156
CDK7,-1.1407351756262236,4.030586261714973,-32.59147219106822,5.616496831229314e-175,1.5929281972935053e-174,388.95584912659285
ZSCAN12,-1.7113778156869563,1.7566729532406058,-32.597202760191365,5.0436834700637516e-175,1.4308513009770812e-174,389.3545784516366
MYCN,-3.9031632486531995,-1.3033926461831526,-32.60296326949973,4.526732316652911e-175,1.2843680791571979e-174,389.6012948587864
RP1-65J11.1,-2.7911027941168336,-4.0702543188618145,-32.606867086058934,4.206858824142935e-175,1.1939294685301434e-174,389.7366177837868
RIBC1,-2.499134646473421,0.3633465483346209,-32.60892413851088,4.0475018632125654e-175,1.148856602627755e-174,389.6628917528337
SMARCE1,-1.1255262906314698,6.55800253707709,-32.610389358805854,3.937687177267711e-175,1.117835814557153e-174,389.12818556267456
C11orf49,-1.2321185003649409,4.060191478417753,-32.62081132468161,3.2379437776614563e-175,9.19314608174433e-175,389.50224489484197
FAT3,-3.8912952070575533,-1.4884138306697574,-32.62676648468687,2.8954372199869985e-175,8.222902333537084e-175,390.0524622551339
FOXC2,-3.7121466227460167,-1.137327047387117,-32.628663426202124,2.794134085490638e-175,7.937328871983569e-175,390.07900798996224
PRRG3,-3.465416587864381,-2.3573819747238454,-32.64490469340092,2.0597615620155402e-175,5.854320296696115e-175,390.4142572592835
PVRL3,-2.7788804204601685,0.28580759302323033,-32.64782393616129,1.9499011386879734e-175,5.542813194022023e-175,390.3958063682514
CEMIP,-3.815199577394499,1.9789772842303466,-32.66002222852746,1.550746364302373e-175,4.409941461746205e-175,390.51251861393104
HS3ST2,-3.614370584679405,-1.0501854105717017,-32.67155956682417,1.248687382052081e-175,3.551435457255785e-175,390.88139026759484
ZNF285,-2.704286088913955,0.7731117958838498,-32.67496820705165,1.1712653983179739e-175,3.331683013295e-175,390.88199500896224
GLRX3,-1.0554182000928285,4.728565809151406,-32.68910733418992,8.981363321797788e-176,2.555789884177184e-175,390.7057652971615
KIF5B,-1.3499388982618523,7.037937363012521,-32.701973047069956,7.053559627453317e-176,2.0077406390660474e-175,390.834953005197
RP11-1166P10.1,-2.628060840630152,-3.7390122500030785,-32.72372283029887,4.688149656129761e-176,1.3349818835795164e-175,391.9218994998264
SVOPL,-3.9644550319704432,-2.4681496287509455,-32.72703115937945,4.405699328351883e-176,1.2547204845024671e-175,391.95736890047635
RPL17,-1.5521966595942605,8.408521721103737,-32.73439726438584,3.8364261626749126e-176,1.0928874959122203e-175,391.4208775575083
LINC00839,-4.099007360900787,-2.046245339225624,-32.74512886001225,3.1360414571294687e-176,8.936077347656282e-176,392.286899740882
FBLN7,-2.297390183804351,1.992420989848491,-32.747921517635874,2.9757707841115264e-176,8.480527499601346e-176,392.16084978794305
TAF13,-1.2554898329830881,3.6295805248858746,-32.748669361644154,2.9342598092507934e-176,8.363349214772792e-176,391.9646697798284
PP7080,-1.2469092018958743,3.3328576273009496,-32.750986434845714,2.80928472138758e-176,8.008214666792671e-176,392.05240195608496
GHc-857G6.7,-2.6552367377684596,-3.169806543500911,-32.76057123172741,2.346391197793241e-176,6.68957705250046e-176,392.60195064515653
PDP2,-1.3677252245281006,2.8030358740091463,-32.762781503735695,2.2509609617244308e-176,6.418366334679408e-176,392.3477236728952
UQCRQ,-1.6676987770555751,5.672780312832349,-32.76507712775521,2.155951454465042e-176,6.1491082171125954e-176,392.0658468176583
RPN2,-1.2624708144590757,8.008230926633042,-32.770422880718506,1.9499550585148177e-176,5.5630685618340804e-176,392.1028237279735
PDIA3P1,-1.4080957783135752,2.210409500138938,-32.7717881281999,1.9005784406599763e-176,5.422929349760599e-176,392.58667155701755
CTNNA1,-1.086362117469001,8.072294044582396,-32.77677962150527,1.7304559716465923e-176,4.938181491035015e-176,392.22128029725314
SLC7A1,-1.8181689168258655,4.822744035073618,-32.79398643198674,1.252462059426721e-176,3.577981727266113e-176,392.6662928008329
C22orf23,-3.0740162653806413,-2.7119444404270436,-32.80525748762777,1.0134320903756393e-176,2.895909807557995e-176,393.4307376687359
WISP2,-3.861774580339341,2.300911442957724,-32.80896287408122,9.452753533364215e-177,2.7015135232596332e-176,393.2748855149297
RP11-540A21.2,-2.5563023151240105,-2.3187771176700314,-32.81446153310726,8.52487146752164e-177,2.4366608796953255e-176,393.59453960154497
HOXC4,-2.8288333019144782,1.3055110413911564,-32.821142884585,7.519082076730139e-177,2.1497550586855314e-176,393.5927513207562
DPH6,-1.5515516086392442,1.9643839322580916,-32.82512358300427,6.977175998021149e-177,1.9953577244913047e-176,393.61297861323635
COA6,-1.4838425199130008,3.5284004759680276,-32.82515676959704,6.972826371545244e-177,1.9943823341182465e-176,393.4160923238959
TXNDC15,-0.936278335364813,4.994106548053372,-32.82792975638433,6.618797591990035e-177,1.8933772505571494e-176,393.28936674698866
KCNIP4,-2.3359044661522934,-1.4553619025002686,-32.83515599863352,5.778378844119704e-177,1.653634689424717e-176,393.96169548399513
ZNF3,-0.8418920394745175,4.6558573444073375,-32.83759047052469,5.5199858555982435e-177,1.579901624752819e-176,393.50097074318217
TMEM126A,-1.3130195630747339,2.9040199981159334,-32.8395794306335,5.317477288728378e-177,1.522145789927099e-176,393.77649063925446
SMTN,-1.6772973291910769,4.387748161782598,-32.843821654513796,4.910022684833378e-177,1.405889482688878e-176,393.64714179224364
ZNF816,-1.5873476633115007,2.4685749505516275,-32.84848087577996,4.498392803988828e-177,1.2883746380356353e-176,393.9980790676901
TOB2P1,-2.9130723536353464,-2.6532117010478733,-32.864792465193645,3.310737361911059e-177,9.487326169318793e-177,394.54690559136156
HSP90B1,-1.3132108367364452,8.93455410794746,-32.86598772646518,3.237194752072004e-177,9.277832483336848e-177,393.885885207114
MMAB,-1.3790072326076155,3.7735889299551575,-32.869354069077815,3.038728959030945e-177,8.710202846129186e-177,394.2097210433856
OSBPL1A,-1.7798532254171886,4.946004094234551,-32.87699047140373,2.632451779418412e-177,7.547688417230976e-177,394.2148754487569
FEN1,-1.7927864866565857,4.317998175375773,-32.8784640489916,2.560543911057357e-177,7.342507448475532e-177,394.30626373020505
VLDLR-AS1,-3.1572763932548757,-3.034770855559121,-32.878674833521025,2.5504198272603983e-177,7.314463560763012e-177,394.815708599668
SORD2P,-2.7612569632361033,3.115728426698493,-32.88990346934116,2.0651635845422027e-177,5.923575224264198e-177,394.6926137837959
DNAL4,-1.3085903644902297,3.943227867795354,-32.89149202121725,2.0044122928219057e-177,5.750096852989908e-177,394.6009851960361
TARBP1,-1.650424521117785,4.859640531499403,-32.89484056011772,1.8821426576821957e-177,5.400068897632019e-177,394.557525474233
LRRFIP1P1,-2.919300443479967,-0.052071789945723354,-32.8980812683189,1.7709156754105229e-177,5.081633199908067e-177,395.105445958581
IGSF21,-4.44432045029794,0.5568916310330453,-32.90036608037461,1.6964701022029503e-177,4.868669770408142e-177,395.1239636325296
ZNF221,-2.7613660690262325,-1.226578911284529,-32.900965250150975,1.6774707665995164e-177,4.814794470618071e-177,395.19144661870854
KATNAL1,-1.3974778644137387,3.1395278385167207,-32.90604090605838,1.5248248452336166e-177,4.377250941040954e-177,394.99240697981725
PCDHA12,-5.346185328263186,-1.9590725332695054,-32.91132021378288,1.3807705176436468e-177,3.964791914931872e-177,395.4042669319178
THUMPD2,-1.1800235556860026,2.6967404976895604,-32.92494808859937,1.0687195764481629e-177,3.069588073530626e-177,395.4069170883962
SLC25A4,-1.8995237777221443,3.766126706589422,-32.92721183370967,1.0241933862735143e-177,2.9424952690990725e-177,395.297821500764
TCFL5,-1.3948636882444738,3.284505820698859,-32.92774689542824,1.0139430428822461e-177,2.9134402368532073e-177,395.379357356913
POMGNT2,-1.2620698072882148,3.7919740876621613,-32.93672864014345,8.56411281592175e-178,2.4614581354557235e-177,395.4728408389318
RP11-44N22.3,-2.6338113751763133,-3.7469791596307243,-32.946036835698614,7.18923989083447e-178,2.06657809285863e-177,396.09440910962564
ZNF501,-2.401453619331064,0.6512016065777042,-32.94971548140924,6.708830334677097e-178,1.9287433176575738e-177,396.04626968267604
TENM2,-4.431133215111494,-0.37153752334417733,-32.96151863395395,5.373668366879232e-178,1.5455208681450896e-177,396.3066920267336
ZNF367,-2.249448672126145,2.126171807162675,-32.96571685674983,4.965809809670542e-178,1.4286035535338251e-177,396.2377187012812
KIF14,-3.3603388067707747,1.7407307164150598,-32.969623251915884,4.6141498514610964e-178,1.327794917288087e-177,396.34754903198854
ASPHD1,-3.787622419679784,-0.319457966542924,-32.9733818874392,4.2993160762468037e-178,1.237531826256703e-177,396.5280460185534
AIMP2,-1.1940507003879843,3.6949225838367017,-32.98227965077018,3.6369721266632095e-178,1.0473059648905445e-177,396.34319763549627
TCEAL3,-2.30855268730005,4.236301160842903,-32.99609878135788,2.804705092237086e-178,8.079741782058281e-178,396.52698503751884
VWFP1,-3.4968037538639924,-2.9839274908722784,-33.01362160144424,2.0173407468427485e-178,5.813094215566406e-178,397.34871698584976
NAF1,-1.5369835704877508,2.537387910492924,-33.02054081302276,1.7711998655913762e-178,5.105209003278712e-178,397.22260467259525
SKIV2L2,-1.1331946357197777,5.364190607191349,-33.027689800577896,1.5483798943394383e-178,4.464176592340121e-178,397.01711399733813
SULT1C4,-3.357406579216476,-1.2591376676707755,-33.03017195712177,1.477759866398024e-178,4.261148460805597e-178,397.61913002431027
KIF4A,-3.2012126855049923,3.125648064888269,-33.03175844115394,1.434318963499313e-178,4.136447357057082e-178,397.3568324386339
PPP1R3C,-4.059176376943146,2.0574022843247417,-33.039555266101125,1.2386864701580444e-178,3.573231105005686e-178,397.6322276955964
CDKN2B,-2.460591048689134,3.2183190123995957,-33.04187702293654,1.1857603542945768e-178,3.4210200930748186e-178,397.5338299548564
C17orf80,-1.3062860984916584,4.03994516891067,-33.04513372713903,1.1153093899319869e-178,3.218200168748187e-178,397.4748616998871
GEMIN8P4,-2.4942440223298674,-1.824446204952535,-33.05294710627958,9.628802826275664e-179,2.778746902582814e-178,398.0611574889344
MYL6B,-1.5959377218608863,3.826099488952812,-33.05782007829798,8.785504672446884e-179,2.535726582997307e-178,397.74381655109255
PTPMT1,-1.2440999292765071,4.4263495693647705,-33.06143244392053,8.208391637710114e-179,2.3701228709211912e-178,397.7321421272536
PCNA,-1.5241932446454207,5.935309853750615,-33.06840372401364,7.199626021933959e-179,2.0791306146278355e-178,397.75359167788986
RP11-88E10.4,-3.1963777477692448,-1.8575824316303402,-33.07198977759513,6.729998499268028e-179,1.9443031572966937e-178,398.4197700659809
DZIP3,-1.5450338433148065,3.528091518369499,-33.0761491702856,6.223515477786226e-179,1.7982243061920752e-178,398.1325797746924
ANGEL2,-1.2566291136956247,4.513093532760785,-33.07916673777175,5.88009166955648e-179,1.6992264906310154e-178,398.0558654296491
COPG2,-1.366634913843832,5.177819202208255,-33.0875159504301,5.0254455325333185e-179,1.4524488108723322e-178,398.1541972230777
CCL19,-5.702179265405113,0.5123384268617504,-33.0895957702266,4.832623540203759e-179,1.396909689628849e-178,398.6812642855217
KATNAL2,-2.135810542495964,0.9023819377808381,-33.09337325498257,4.501129387429668e-179,1.3012656620254e-178,398.732308866033
SAMD13,-3.812541070693007,-1.4912679170260663,-33.09902564123388,4.04707722319125e-179,1.1703188593680347e-178,398.9187383117438
NOS2,-2.8161686850057013,-1.7674179283540756,-33.10307329165298,3.7503476798825906e-179,1.084659378005259e-178,399.0016631415335
TTC37,-1.3333096441120516,5.592449976179991,-33.104107542454464,3.678082343579555e-179,1.0639039762716839e-178,398.44099428130164
EIF4G1,-1.0484615989829233,8.010920228312381,-33.11353078035868,3.08055985055085e-179,8.911889297970588e-179,398.55082655981226
CHST10,-2.1653028710075137,2.89774634756121,-33.13014103088822,2.253771267236345e-179,6.520923813662984e-179,399.2377076853533
MRPL46,-1.0931501681637608,3.2884223682000737,-33.130428074794004,2.241632251757198e-179,6.486685153586224e-179,399.1885622189705
CCDC132,-1.3519765020868477,4.058750754586283,-33.150354749247185,1.5407580298556735e-179,4.462189876484116e-179,399.4508070490813
RTN4RL2,-2.503626595782622,0.8851692996992347,-33.15698605990864,1.3600162755919667e-179,3.940355434943851e-179,399.92911394601924
AL158801.1,-2.578635517108243,-1.2164244932051604,-33.158576864969525,1.3199090612158571e-179,3.8246750968928794e-179,400.03115622702853
RP11-317N8.5,-2.367250249297906,-2.4793717203373924,-33.15869515670557,1.3169743734288453e-179,3.816692003223997e-179,400.0637650887913
AF127936.9,-2.3961815706908203,1.1726260936708086,-33.1599113177365,1.2871784737886154e-179,3.730850270642766e-179,399.9667916680236
AC006273.5,-3.7580131025499277,-3.1585639957122766,-33.16243220465833,1.227545911977272e-179,3.5584925850139566e-179,400.14829869849524
ZNF19,-1.5318291889483135,1.2000727098943085,-33.16492168357872,1.1713675478800344e-179,3.396102472969142e-179,400.0592104002754
AAGAB,-1.10941153539068,5.4725477108469525,-33.168141722426434,1.1024985834271896e-179,3.1968696125588405e-179,399.65188543080643
NUDT19,-1.5414649419984046,3.722766062513597,-33.171552691051616,1.0339563102450629e-179,2.9993488158433673e-179,399.89767836585196
PKD1L2,-3.518183663811376,-1.8554914084521852,-33.17363808755802,9.941668455865568e-180,2.884319601182689e-179,400.33010123671846
AARS,-1.5837552055070292,6.285827815052802,-33.17410525446027,9.854652914721737e-180,2.8594648621405693e-179,399.7282436551822
PEX10,-1.2514553301759812,3.633619463529497,-33.17488145853886,9.711755802530415e-180,2.8183862992997133e-179,399.97351472079134
GATA3-AS1,-5.720286011545723,-0.01784123429380431,-33.17838764844585,9.09165488483203e-180,2.6387913330668532e-179,400.3713082474099
AGBL3,-2.246648738437118,-0.6742760498193567,-33.17961697182288,8.883744009050217e-180,2.5787989989370863e-179,400.4132288393646
