site_name	pearson-r_central_coverage.uncorrected	pearson-pval_central_coverage.uncorrected	pearson-adjusted-p-val_central_coverage.uncorrected	lin-reg-RMSE_central_coverage.uncorrected	pearson-r_mean_coverage.uncorrected	pearson-pval_mean_coverage.uncorrected	pearson-adjusted-p-val_mean_coverage.uncorrected	lin-reg-RMSE_mean_coverage.uncorrected	pearson-r_amplitude.uncorrected	pearson-pval_amplitude.uncorrected	pearson-adjusted-p-val_amplitude.uncorrected	lin-reg-RMSE_amplitude.uncorrected	pearson-r_central_coverage.GC_corrected	pearson-pval_central_coverage.GC_corrected	pearson-adjusted-p-val_central_coverage.GC_corrected	lin-reg-RMSE_central_coverage.GC_corrected	pearson-r_mean_coverage.GC_corrected	pearson-pval_mean_coverage.GC_corrected	pearson-adjusted-p-val_mean_coverage.GC_corrected	lin-reg-RMSE_mean_coverage.GC_corrected	pearson-r_amplitude.GC_corrected	pearson-pval_amplitude.GC_corrected	pearson-adjusted-p-val_amplitude.GC_corrected	lin-reg-RMSE_amplitude.GC_corrected	pearson-r_central_coverage.GC_map_corrected	pearson-pval_central_coverage.GC_map_corrected	pearson-adjusted-p-val_central_coverage.GC_map_corrected	lin-reg-RMSE_central_coverage.GC_map_corrected	pearson-r_mean_coverage.GC_map_corrected	pearson-pval_mean_coverage.GC_map_corrected	pearson-adjusted-p-val_mean_coverage.GC_map_corrected	lin-reg-RMSE_mean_coverage.GC_map_corrected	pearson-r_amplitude.GC_map_corrected	pearson-pval_amplitude.GC_map_corrected	pearson-adjusted-p-val_amplitude.GC_map_corrected	lin-reg-RMSE_amplitude.GC_map_corrected	pearson-r_central_coverage.GC_CNA-corrected	pearson-pval_central_coverage.GC_CNA-corrected	pearson-adjusted-p-val_central_coverage.GC_CNA-corrected	lin-reg-RMSE_central_coverage.GC_CNA-corrected	pearson-r_mean_coverage.GC_CNA-corrected	pearson-pval_mean_coverage.GC_CNA-corrected	pearson-adjusted-p-val_mean_coverage.GC_CNA-corrected	lin-reg-RMSE_mean_coverage.GC_CNA-corrected	pearson-r_amplitude.GC_CNA-corrected	pearson-pval_amplitude.GC_CNA-corrected	pearson-adjusted-p-val_amplitude.GC_CNA-corrected	lin-reg-RMSE_amplitude.GC_CNA-corrected
ZBTB17.hg38.10000	-0.288188185204882	5.281587992713939e-05	0.0003318597788755	0.0726372648963136	-0.2471583491171369	0.0005668283875448	0.0032377924561273	0.0250884386807925	-0.1708381966606268	0.0181310926661123	0.0785680682198199	0.7319654096436397	-0.1579396862238566	0.0290979948424173	0.0652972860451865	0.0407273255799869	-0.0789571125739589	0.2775931549039607	0.402510074610743	0.0141418727391987	-0.1482449766862554	0.0406914746932941	0.158151401643009	0.7327124349417242	-0.1321184149414027	0.0684668386180265	0.1345500873130566	0.040916372704845	-0.0541711386361688	0.4566996365502915	0.5856318468689112	0.0139963626984356	-0.1336228221778247	0.0653502163611922	0.2287021912863846	0.7498762714424855	-0.2054491317752863	0.0043553968327739	0.0137981899660148	0.0422176331954805	-0.200118782238196	0.0055087142805428	0.0154906586688577	0.0205841842120593	-0.1820749274101966	0.0117049954673762	0.0573088739116995	0.6971604103585545
ZBTB2.hg38.10000	-0.3654468581612529	2.0105963881240728e-07	3.609499230108454e-06	0.0658050847518307	-0.3452234686570261	1.0033868809504602e-06	1.146293497328253e-05	0.0149303549904885	-0.5279928993868901	4.191906245075522e-15	2.63391442398912e-13	1.650078653718769	-0.3055470046972832	1.721384171545973e-05	9.68599750257958e-05	0.0519255494170966	-0.293485426208267	3.77999357070827e-05	0.0002035796537367	0.0143140822882879	-0.5265044124050299	5.161961569669949e-15	3.892119023531141e-13	1.6806408542282705	-0.3036357153976778	1.954450905121886e-05	0.0001151293736298	0.0515475327167099	-0.2963039293732736	3.155147245188474e-05	0.0001775358972292	0.0143788449368233	-0.5308685109882428	2.795772165634677e-15	2.635015266110683e-13	1.6773335829363425	-0.3251277153222886	4.450368336411543e-06	3.110013744236848e-05	0.0514254365542574	-0.2855024712322416	6.242012736393018e-05	0.0002801474763833	0.0187480921105742	-0.5348314852445454	1.5897378138595612e-15	1.4983278895626368e-13	1.6071835474384408
ZBTB20.hg38.10000	-0.1230230293466724	0.0899809958224341	0.1455905387743194	0.1041819403775282	-0.1734674602296377	0.0164016348516776	0.0385843355664463	0.0369949629008411	-0.0604923556681581	0.4058071509157981	0.634959843241251	0.5530290273949443	0.1813593926322019	0.0120444057182959	0.0324338639699827	0.0535927105904088	0.0683247960831789	0.3476449799387121	0.4791711214090375	0.0171807638340054	-0.0410048206604672	0.5732885701418275	0.7774452911635574	0.575889969198634	0.1719165008367755	0.0174035304268453	0.0428832089602659	0.0553650110359408	0.0735832322380519	0.3117115821543095	0.441786716060807	0.0176517089817521	-0.0426389754145918	0.558090177376126	0.7706214720122445	0.58486923171573	0.0729863143508279	0.315663787994531	0.4376611548898702	0.0527108878486601	-0.1104830513248488	0.1281231414704195	0.221570753827285	0.0248219187327567	-0.0298506967250746	0.6818586579494119	0.8542662640879464	0.5697588766645498
ZBTB26.hg38.10000	-0.1553475748079828	0.0318811393474884	0.063593595418006	0.1137262037456445	-0.1811055670515704	0.012166869537622	0.0301770382610757	0.0653484466704372	-0.0784921377419137	0.2804414257220305	0.5349340894593374	0.4807960979551946	0.2300321383627408	0.0013681886042028	0.0051580710378447	0.0642460452697149	0.0811042199835114	0.264694758251402	0.3852892813157473	0.0279959008567418	0.1373805291296881	0.0580699865990407	0.2065274930203512	0.5403165683707901	0.2250585912708592	0.0017468060573992	0.0063321719580721	0.0640632337929969	0.0886651991871028	0.2225644004067323	0.3316473476416525	0.0277750927079546	0.1354430146488732	0.0617355592119905	0.2259641342031111	0.558013870728413	0.1522528861322195	0.035497390065087	0.0838432729042244	0.0634767398670333	-0.0611298999489641	0.400867850992753	0.5397399279438139	0.0372457883257993	0.1085116609275811	0.1351148698180548	0.3485849237590195	0.4701108080146826
ZBTB33.hg38.10000	-0.1121884025364137	0.1223029977953078	0.1829691673366312	0.0755505697423443	-0.1366248948522004	0.0594776384257863	0.1005518820023383	0.0349853520745737	0.0212737565874458	0.7702007877103201	0.8798960514145172	0.5078216676417031	0.1766249603438088	0.0145161819692701	0.0372285755266316	0.0506656289945816	0.1498450513631064	0.0385458956185316	0.0864988252868239	0.018538880895344	0.0324635092906877	0.6557221692694437	0.8331694883288799	0.5384140989922521	0.1659878596562392	0.0217398619246263	0.0515467166388938	0.0505407625087629	0.1565143590938109	0.0306015324593151	0.0712146773898877	0.0182420823793657	0.0203288732493916	0.7801410507869999	0.912852530851971	0.5413464870760607	0.148058238690197	0.0409482978395137	0.0935606562757374	0.0509808918968696	-0.0017651903234122	0.9806649247331436	0.9836709708544978	0.0261977382313315	0.0430309955936266	0.5544733330670195	0.7685163476700969	0.5265096530375197
ZBTB42.hg38.10000	-0.1852652920596851	0.0102919932176194	0.0275183081066846	0.0821380723232871	-0.1933848460949002	0.0073525781042222	0.021534897784868	0.0197419700580001	0.0979535971574753	0.1776250961812039	0.4067172895096062	0.4384053738464041	0.0831084222506535	0.2530302127922554	0.3726265243073449	0.0468665381200628	-0.013331737754562	0.8547611755825752	0.907732290689101	0.011903647093952	0.0804282743245638	0.2687104179175494	0.5090644600749555	0.4518943581110385	0.0907304791787236	0.2119339113306708	0.3261187125373996	0.0454635861195806	0.0117037034365812	0.8723358818893434	0.9160741712319844	0.0120108382526332	0.0413580569541494	0.5699868671177617	0.7706214720122445	0.4649300406807404	0.0257871726677712	0.7232599742898107	0.813937344200772	0.0458306631104443	-0.1399444421227214	0.0534969734351829	0.1096106466579564	0.0167901924905036	0.0770371539425849	0.2894810116542156	0.5596632891981502	0.4630498921817918
ZBTB48.hg38.10000	-0.1967605031543047	0.006368962657541	0.0189062907235667	0.1534965447782232	-0.2078059887808427	0.0039185996156724	0.0138066547206404	0.0394819221049354	-0.056405352454946	0.4383174083907075	0.6667207812001608	0.4713334626059837	0.1619989665204688	0.0251569577501502	0.0581851108699794	0.0502118896257182	0.0209746840947413	0.7733430952578699	0.8453488908340989	0.0156042657199613	-0.0423716076033866	0.5605634688015306	0.7675896619269333	0.527792969540473	0.1593317150925765	0.0276909194795585	0.0628884135168287	0.049120160649651	0.0271599730121934	0.7091758691246148	0.8071293774816899	0.01591895189407	-0.0455451487896299	0.531551498307298	0.7701037379951712	0.5202683104518432	0.0760409600648823	0.2957812771869343	0.4249575127839547	0.0493343117353509	-0.1466752499676799	0.0428930705039637	0.0898371532221906	0.0223079459016094	-0.0893646461895008	0.2189225811673636	0.4585211838894228	0.4935538081630636
ZBTB6.hg38.10000	-0.1987494428205394	0.0058460573000757	0.0174917746200678	0.0886297512959189	-0.2141762808854273	0.0029284837456418	0.0117450890649677	0.0242950722201282	0.0208621692136165	0.774526229189138	0.8821643154208612	0.4998820163095887	0.039173348206182	0.5905499791770226	0.6892796970580108	0.0493136477676832	-0.0688777587285453	0.3437478827370666	0.4764446757054195	0.0119095943386445	0.0593109273773649	0.4150548909949506	0.6658540166174315	0.5235157362162349	0.0464561479581992	0.5233650432079162	0.6493241919702655	0.0507240679401041	-0.0410106137122716	0.5732343499371635	0.7016537335269826	0.0119963433191274	0.0651619631939006	0.3704680323478905	0.6348474917961577	0.5095109718072601	-0.018326743196257	0.8013199886381871	0.8656092713942595	0.0480779234659748	-0.1909210554297752	0.0081536012353276	0.0215239831527809	0.0166797718775971	0.0184742041842578	0.799754958198195	0.9108991517846512	0.5266083347015592
ZBTB7A.hg38.10000	-0.0870874322642672	0.230936847001728	0.3023027476376786	0.1079332705150352	-0.1043798524736094	0.150713095939879	0.2128046335930127	0.0388360632910322	0.0222197691989725	0.7602860230331903	0.8755609585952717	0.6211914482769033	0.2203562537978122	0.0021903148677408	0.0077172776181147	0.0600823381577361	0.2132181042834355	0.0030612335417393	0.009698193657443	0.0219300852356336	0.0503574984022271	0.4890471550170441	0.7107467659696912	0.6283843508322356	0.215441068905638	0.0027612379769094	0.0096175126716814	0.0602291637664436	0.2106498984734978	0.0034443158649605	0.0112913659225227	0.0220157620165907	0.0246334372980827	0.7351691762542717	0.8911857860059821	0.6519134217486428	0.1706974286451624	0.018227995911955	0.0472989695556314	0.0606863026774531	0.0881033664871679	0.2255207048862221	0.34988191663418	0.0299099721641846	0.062110505561275	0.3933410327022587	0.6672011892861626	0.5849780510600852
ZEB1.hg38.10000	-0.1945708925106991	0.0069925617144896	0.0201236318042945	0.0768288413902441	-0.2089325559383853	0.0037240979280352	0.0133712849416121	0.0331847123887246	0.1201973006783003	0.0976680410596648	0.2727470479962492	0.4898125442337103	0.0360368670543674	0.6206488671448941	0.7133677527854423	0.0532197811851766	0.000652813872888	0.992848780486914	0.992848780486914	0.0177106924658516	0.0985008123295778	0.1752037464262181	0.4027549536749039	0.5227896677045873	0.0328173078903603	0.6522141080804046	0.747369965794263	0.0557962764123939	0.0165927939357904	0.8197804588473153	0.8837759647823183	0.0179584257569983	0.0882117920749208	0.2249480256925858	0.5108759378681016	0.591287109151711	-0.0268592549817184	0.7122528276847755	0.8112366043418742	0.0547878670605614	-0.1799695882091255	0.0127284586299134	0.0315699269965617	0.0259934156604181	0.1521572842693948	0.0356144177432193	0.1413330051494071	0.502992849097625
ZEB2.hg38.10000	-0.0913012604337679	0.2090612409381481	0.2765476766094099	0.0517052313298618	-0.0755061224548664	0.2992010632310891	0.3669543787714734	0.0162142877397495	-0.0971644552692636	0.1811603359928525	0.4114304016223218	0.5174206354578965	0.1318075929219082	0.0691256298800306	0.1343317652823276	0.0428004199755253	0.1881926873390662	0.0091302277482742	0.0266829136519333	0.0111625563115955	-0.1097770246259223	0.1305943381344207	0.334925615487596	0.5342312369390257	0.1241639805315886	0.0870174855793577	0.1616459659535627	0.0421384066933305	0.1894125905044262	0.0086814354146353	0.0246082793332144	0.0111449412231773	-0.1192174268494815	0.1004520917522595	0.3054067628274343	0.5354438560302877	0.0759351490286205	0.296455771517719	0.4249575127839547	0.0431974946089243	0.0448673409149371	0.5376839415551853	0.6802243153231706	0.0154806574093453	-0.0994678856523514	0.1709844714561503	0.4028821608685541	0.5296722355085534
ZFHX2.hg38.10000	-0.1882989371520513	0.0090903383461844	0.0250150186606682	0.0960157469096762	-0.2020990149313182	0.0050516800245819	0.0165895250548097	0.0259407201645509	0.0636722168246743	0.3815306329018519	0.6147338641483284	0.5080457082452409	0.0694155885451176	0.3399840948176716	0.4713213443132296	0.044311190052868	0.0328262944824066	0.6521251011705096	0.7690422272425993	0.010336115929993	0.0317319666181823	0.6629995928346525	0.8331694883288799	0.5385021536269232	0.0619764250045582	0.3943651512104913	0.5212647688483306	0.0442063260593127	0.0290114883013067	0.6903363209940435	0.7910540821117155	0.0106364260377807	0.0325240341319969	0.6551215029403984	0.8260227645770241	0.5484888973492774	0.0367338500974936	0.613903228141474	0.7347349746328118	0.0453448978144365	-0.0706718508837644	0.3312951822107732	0.4677838340579082	0.015060858240985	0.0339158753368095	0.6413701869924366	0.8237287353882462	0.5320196537792087
ZFHX3.hg38.10000	0.1227923222413267	0.0905899197633434	0.1455905387743194	0.0562159249088262	-0.0263902079742347	0.7170614094690637	0.7593599757579692	0.0109512932314825	-0.0267042088616695	0.7138410869392476	0.8462833011826929	0.4460702381989698	0.0677927135126187	0.3514211297123674	0.4817664214602273	0.0462903467943638	-0.0405851382505435	0.5772230011559003	0.711153828221485	0.0096857471500951	-0.104132819761979	0.1516871138980318	0.3642423053475033	0.4685415954499251	0.0833929363889501	0.2514035784455576	0.3631385021991388	0.0457263503406984	-0.0317348490416221	0.6629708557618338	0.7714197920438621	0.0097888303446928	-0.0922811206704228	0.2041951784922162	0.4781464738606553	0.4868932057987988	0.0408714795201557	0.5745372460717411	0.7016438393067129	0.0466952133083615	-0.1705994272458915	0.0182957243792815	0.0425770869814145	0.0122319538943497	-0.0293103119160759	0.6873131244805956	0.8546284009836338	0.4914995280441954
ZFP1.hg38.10000	-0.2754366492218134	0.0001150284184652	0.0006195101965911	0.0451336558794219	-0.2871579195471817	5.632301847813074e-05	0.0004163485875736	0.0137115360010129	-0.1699085448078929	0.0187794221515517	0.0795487882150002	0.7109396309164753	-0.0694059272002465	0.3400514738811629	0.4713213443132296	0.0448305242871384	-0.1757841324125342	0.0149987690240653	0.0401030916459051	0.0123022090650823	-0.1115649073543632	0.1244066640696565	0.3263241974250263	0.7570756206484064	-0.0656057938627825	0.3672108166305499	0.4926636223121612	0.0437134562645426	-0.1755147339129939	0.0151563258837468	0.0399575864207872	0.0122403855948786	-0.1308854897005402	0.0711104856247901	0.2393629739334453	0.7437284323846932	-0.1218645083005403	0.0930720492215364	0.169508031674006	0.0449760902599155	-0.2668024261671625	0.0001907687158787	0.0007570505882768	0.0174031226185099	-0.116799133548643	0.1075917710671904	0.2980630786410835	0.7658736486788801
ZFP42.hg38.10000	-0.1780947719039464	0.0137051578456491	0.0335509383624008	0.0938261828247155	-0.1655172523576002	0.0221209508497184	0.0480626195779718	0.0551435919582081	-0.0391274918041278	0.5909851991745729	0.7656406188619038	0.4129038454190865	-0.1116075048997277	0.1242620550442851	0.2158838467820069	0.0685064678482048	0.0736765140950555	0.3110968977174729	0.4376251135801765	0.0244556203121659	-0.0095188467962643	0.8960185763077494	0.9613334749923316	0.4929106438419733	-0.1183069432671931	0.1030948825120197	0.1868594745530357	0.0697934587409447	0.0856471545390614	0.2387713861986599	0.3516281742066202	0.0237074553434922	0.0121670038306501	0.8673277755270308	0.9645503580344856	0.5459348125872163	-0.1208578891747656	0.0958259273988071	0.1735921854664223	0.0689159447928655	-0.0751571276360437	0.3014466148048997	0.4370975914671045	0.034041898878315	-0.0467336971529785	0.520883738113114	0.7552814202640151	0.4438281658806373
ZFP64.hg38.10000	-0.0058079159900286	0.9364434320310684	0.9490300373003032	0.0450930084257028	-0.0770248520185491	0.289558262239341	0.3567433492295149	0.013025121868332	-0.0471466029359292	0.5172034918515171	0.7195044886642876	0.4841112493097254	0.0969996728469126	0.1819050317738811	0.2881436847846773	0.0417907029620957	0.1234948385160224	0.0887458894550016	0.1648137947021459	0.0105708735946265	-0.0071864761678517	0.9214015676618604	0.9616757538499322	0.5168197548726349	0.0969965352854646	0.1819192330755369	0.2934299929940416	0.0413551836669718	0.1421256666268411	0.0498452230781049	0.103821265748318	0.0103040003118866	-0.0360072275165843	0.6209364368720175	0.8044434250884901	0.5309289478736063	0.0749150755013357	0.3030105820609178	0.4278464023856405	0.0424577668837229	0.0632865139047686	0.3844272389305924	0.5232096356564381	0.0136419025560271	-0.0168859651836724	0.8166519471733742	0.9215643498241812	0.5018852523552618
ZFX.hg38.10000	-0.0654320630435367	0.3684836901449123	0.4481237134988127	0.1480217653603261	-0.1402691568643299	0.0529396988667366	0.0937007815622521	0.0700589661208061	0.1001867562457844	0.1678973427499858	0.3931509206008984	0.4308591753629145	0.2839130920962885	6.885264437510224e-05	0.0003460992923921	0.0854903491139551	0.1435246202819567	0.0476141167513992	0.098629241842184	0.0370895717924204	0.093977067119873	0.1959671276001124	0.4292453316495374	0.5330123367325029	0.2816671818349497	7.900912029067655e-05	0.0004080334020491	0.0855653822935788	0.1428882082469564	0.0486185457203328	0.1019751247190951	0.0368156072054527	0.0845836358334947	0.2446746591579865	0.5265373524279343	0.5587840719655313	0.1798551413067496	0.0127862798564272	0.0346793345746265	0.0816882300447365	0.0113056793656607	0.8766424405243181	0.9179944229690732	0.0457753515782662	0.0762067369197638	0.2947265804730181	0.56128267326938	0.4693585406626895
ZIC2.hg38.10000	-0.2134310807014696	0.0030312650455086	0.0100244466855856	0.0782221338110427	-0.2309460155316826	0.0013073938769999	0.0061610936453621	0.0216220537760855	-0.0458609143260021	0.5287066787449473	0.7302118670626413	0.491415812634112	0.0603215954361157	0.4071361933663531	0.5386633439241347	0.0458244876717077	-0.0157898267431721	0.8283635847410664	0.8871962257027899	0.0111693587364229	-0.0488524697774701	0.5021418474467363	0.7197493743855723	0.4981262272322257	0.0615051525884805	0.3979774483465496	0.5227787387688125	0.0457991464107655	0.0068164328972083	0.9254367016328896	0.9584880124054926	0.0113769320583806	-0.0668184767992254	0.3584017372395287	0.6198048391711116	0.48788260544348	0.0063162100253057	0.9308943852433478	0.9568603803464036	0.0456095739427213	-0.1783962441104975	0.013543804816177	0.033372643239861	0.0153489706682202	-0.0064861502491936	0.9290398772884614	0.9710322151965218	0.500443835678066
ZIM3.hg38.10000	0.1537891390455633	0.0336610249097305	0.0660948249529604	0.0636965190651843	0.2100442036709475	0.0035407493393992	0.01308688726425	0.0099920238100375	0.0006435930349962	0.9929497871044092	0.994362722514518	0.5368806609479904	0.136159774996181	0.0603579786763346	0.1210370104307348	0.0491342096453071	0.1351902981540295	0.062227382668362	0.12218605867694	0.0088594470088681	-0.0410647987794083	0.5727273203883203	0.7774452911635574	0.5886728343058739	0.1340927434206516	0.064400832139005	0.1298348327080476	0.048464197740913	0.1356650257407666	0.0613061309499131	0.1210073893618704	0.0093994565758812	-0.0533561996606564	0.4635100909684633	0.726294597535398	0.6047886911326269	0.1275812378939945	0.0786067112104576	0.1496703541734472	0.0504889099835777	0.0436745980869864	0.5485601280440108	0.6825319084904028	0.010497880310567	-0.056358967534003	0.4386947039092509	0.7243588175055687	0.5856609544755598
ZKSCAN1.hg38.10000	-0.1826415743790225	0.0114422104165353	0.0295459816920126	0.0446343523382154	-0.2325827726702241	0.0012046547099187	0.005822497764607	0.0156235063970105	0.3038006371230807	1.9332205637245364e-05	0.0001917958296116	0.8035916279972293	-0.0866932244803754	0.2330629401341231	0.3486695572641445	0.0432376889569527	-0.0365806398595981	0.615383298493559	0.7455404828180671	0.01087321732808	0.314966936672135	9.086854189607927e-06	0.0001105078719187	0.7942549936352725	-0.0854601514651189	0.2398020941897511	0.3559267303525046	0.0427066390524895	-0.0252509279157736	0.7287871875521696	0.8206833375769136	0.0107891264753732	0.3033330840972364	1.993982700548009e-05	0.0002505771593688	0.8076030798844961	-0.1279013488962198	0.0778536656405706	0.149338632795295	0.043543116171732	-0.1207298896827611	0.0961806943363569	0.1718489183166188	0.0141725259135555	0.2908423391025313	4.47028559261322e-05	0.0005436444091661	0.7584746929031123
ZNF121.hg38.10000	-0.0665654893445545	0.360228499432797	0.4409290398901443	0.0929001269598522	-0.1262740247425191	0.0817431094524616	0.1311368181428852	0.0096360021764746	0.1965506633875148	0.0064264959497209	0.0327403915276325	0.563117128511669	0.0925864629629544	0.2026956643969744	0.3184011061569141	0.0473404001117343	-0.1525725215261254	0.0351084801009529	0.0817030678892545	0.0103228773755689	0.168641063957559	0.0196957047660906	0.0894612132146526	0.5576955081127746	0.0958638338224588	0.1870995629510164	0.2955417373412611	0.0470169212492814	-0.1338590007632551	0.0648716422510649	0.1273781725450597	0.010542221648599	0.0833843106454482	0.2514527872258466	0.5322267739830687	0.5802077645977723	0.0232501029354332	0.7495318467770351	0.8262383223243925	0.0479604542092118	-0.2098933588496944	0.0035651414634494	0.0104190568350423	0.0126891919386229	0.1880497666218483	0.009184128976226	0.0474303647128386	0.5433115002977751
ZNF143.hg38.10000	-0.2644759502777128	0.0002179999054432	0.0010075561186558	0.0662135179645374	-0.137351909735342	0.0581227960274242	0.0987040274880131	0.033530334009634	-0.3365931544531872	1.927018487014372e-06	2.5945927485872077e-05	0.8270247477046921	-0.0915449405458811	0.2078433917160719	0.3211350765449144	0.0523051228478748	0.1182603505091956	0.1032315849490201	0.1853252739322886	0.0207563249542641	-0.2950108570249907	3.428645700074966e-05	0.0003916967966449	0.8486978389436612	-0.0836223873094148	0.2500970359815831	0.3626407021732956	0.0520279573581358	0.1236109439043673	0.0884440351479755	0.1635417035907642	0.0206500175155881	-0.2688476021233372	0.0001694839971159	0.0017748740809088	0.8635571392697959	-0.1221968285799934	0.0921768598976029	0.16901678387837	0.0518621886790418	-0.0075135975681771	0.9178361422701304	0.9377350288234124	0.0284374513239507	-0.2680136503606373	0.0001778805368721	0.001800826707921	0.817039800947511
ZNF146.hg38.10000	-0.0976658120659832	0.1789083802108066	0.2417507503206958	0.0889711179852343	-0.1694808123610919	0.0190844137825717	0.0430827784193385	0.0212906098018387	0.3709138136754213	1.2769716493518874e-07	2.00590963252359e-06	1.1605386782956506	-0.3743592660801605	9.551033852279533e-08	9.475630953445746e-07	0.0515851961559063	-0.4503292321810815	6.300486457002685e-11	1.3196018857166735e-09	0.0150529764618979	0.3718935599708657	1.1761530431523853e-07	1.8475404052852047e-06	1.1819641964537524	-0.3491020046893344	7.435445858837997e-07	6.420925476097226e-06	0.0535311858225591	-0.4358667496203326	2.9337762561713417e-10	4.808841950333025e-09	0.0146700922414373	0.3398958694998411	1.5046328493338847e-06	2.181717631534133e-05	1.2081342232551917	-0.3832801338155006	4.4320294922313255e-08	4.39703978571371e-07	0.052235775194873	-0.4401478060565501	1.8747273343924363e-10	2.3559073502198286e-09	0.01715427421824	0.3537877117325622	5.148932908621801e-07	7.59963388971661e-06	1.14630904162142
ZNF18.hg38.10000	-0.1471087424979608	0.042275322335682	0.0781264535321183	0.0749320373287242	-0.1459336905562374	0.0439673768075993	0.0808570783242193	0.0194616644946254	-0.1089271558201651	0.1336174684890822	0.3292404288913987	0.5677726618304778	0.0689368690946256	0.343332936075345	0.4741264355326192	0.0433757450236604	0.0200868703069757	0.7826927622983257	0.850584597550015	0.0132830613203922	-0.065080202766498	0.371069997153597	0.630150400571649	0.5985686954629867	0.0697740341468372	0.3374902658879984	0.4660579862262836	0.0437896195288163	0.0344155702984829	0.636462540704407	0.7545483580049102	0.013294635725954	-0.0419424575616742	0.5645443065937799	0.7706214720122445	0.6535051831388843	0.0250435247911957	0.7309287200266402	0.8175731393638991	0.0439331995474325	-0.1223051265715798	0.0918866184664653	0.1665444959704684	0.019106729537579	-0.0319747250912742	0.6605810767230568	0.838515373483476	0.5622862621832194
ZNF184.hg38.10000	0.113837341471194	0.1168723614973714	0.176243521138036	0.0460650167766346	-0.2007919685869335	0.005349350842357	0.0173853902376604	0.0091934411316061	0.0739271208923223	0.3094494452943718	0.5467505736626267	0.6304684159604461	0.1015241043316455	0.162264998958216	0.264822097866872	0.0430300479060979	-0.1884353411754031	0.0090393544496149	0.0266237236523814	0.0091804712668497	0.0536131028077895	0.4613571110031046	0.6902048843181366	0.6584404992745357	0.0254181759091288	0.7270618022705964	0.8109535486864344	0.0534471090339777	-0.0979066042811497	0.1778341798480399	0.28408256696064	0.0217496303865679	0.0478083510113878	0.5113332853260153	0.7559711708545402	0.8173156976569984	0.1290416642707034	0.075218363047063	0.1454221685576551	0.0449232438143329	-0.2083522131942415	0.0038231791982888	0.0110872196750377	0.0121410463480715	0.0494968000508869	0.4965133448170274	0.7433917463468914	0.6495441088324593
ZNF217.hg38.10000	-0.3813465686949448	5.244758273899329e-08	1.1631022760353218e-06	0.0617870740314005	-0.3860459840354039	3.4767979401886846e-08	5.957967379323335e-07	0.0233755034223514	0.0850748432021901	0.2419356050040773	0.5039211220250671	0.4841642570094013	-0.2591716148916328	0.0002941831777564	0.0012461467192602	0.0529191485628272	-0.3156539510209171	8.66573877827268e-06	5.185688126045715e-05	0.0184641549208459	0.0816690901811152	0.2613706006143571	0.5027383491408808	0.5070307458933352	-0.2691897549244011	0.0001661472841791	0.0007733027917965	0.0520009454353302	-0.3146272646979883	9.302157658601005e-06	5.566529265543776e-05	0.0186949931611211	0.0974999033943417	0.1796512977826053	0.4426701912682498	0.5122461458672941	-0.3720382812302124	1.1619244431765348e-07	1.0684036953111065e-06	0.0516429829950886	-0.4213178052798041	1.2837075547371376e-09	1.3079939138808132e-08	0.0265026439382162	0.0957975350049449	0.1874060897864493	0.420548189580306	0.4788891981303689
ZNF22.hg38.10000	0.1302184215367514	0.07257506903116	0.1210654912599439	0.0611361151686323	-0.1267777707244619	0.0805227485370412	0.1297310948652331	0.0086061661022816	-0.1987218096001124	0.0058530510085569	0.0302274004140546	0.6084582602355805	0.0223141434917974	0.7592990352687465	0.8317264911626175	0.0491900971581094	-0.1765209054989195	0.0145751575519149	0.0395311827127476	0.009066949929754	-0.134504009651099	0.0635792439817251	0.2187350312099494	0.6288082696956211	0.0130067333863021	0.8582641938576633	0.886481098861203	0.0516920849040623	-0.1116437230977786	0.1241392048155637	0.2137008229016781	0.0103534038274601	-0.1654464296654421	0.0221787978444732	0.1019683754556881	0.6648152288660207	0.0056850323917591	0.9377854225327716	0.960720392105584	0.0505121662534023	-0.2976168831305709	2.898573647119744e-05	0.000141917177268	0.0104595501426313	-0.1089634699685089	0.1334872036937798	0.3485849237590195	0.6020297823828458
ZNF24.hg38.10000	0.1824237599677703	0.0115426017581829	0.0296024548492173	0.0513913501857761	-0.10997291918289	0.1299050304372374	0.1905610757775817	0.0094922287332035	0.0903053007033492	0.2140920950765129	0.4687171644211073	0.7493653789383625	0.0891033498172755	0.220278076073605	0.3348582043538269	0.04328507797546	0.0108184516573639	0.8819190918664584	0.9184627006454554	0.0088504635859716	0.1008308409190212	0.1651668140874423	0.3867570739811537	0.7602781443386962	0.0942993591736133	0.1944311421696815	0.3041516207384645	0.046368189079192	0.0056433666434731	0.9382404869477527	0.958513716305707	0.0096753922286495	0.0577238625147466	0.4276702926238489	0.6919815464342963	0.7933373163328965	0.0362047377631305	0.6190212325378323	0.7371298085463022	0.0425269497656856	-0.1012672491681957	0.1633356426459247	0.2700769178838317	0.0127237956728985	0.1008292270853203	0.1651736140745947	0.3941167880134317	0.7351870288728196
