site_name	pearson_r_central_coverage.single_length.35-100bp	pearson_pval_central_coverage.single_length.35-100bp	lin_reg_RMSE_central_coverage.single_length.35-100bp	pearson_r_mean_coverage.single_length.35-100bp	pearson_pval_mean_coverage.single_length.35-100bp	lin_reg_RMSE_mean_coverage.single_length.35-100bp	pearson_r_amplitude.single_length.35-100bp	pearson_pval_amplitude.single_length.35-100bp	lin_reg_RMSE_amplitude.single_length.35-100bp	pearson_r_central_coverage.single_length.100-200bp	pearson_pval_central_coverage.single_length.100-200bp	lin_reg_RMSE_central_coverage.single_length.100-200bp	pearson_r_mean_coverage.single_length.100-200bp	pearson_pval_mean_coverage.single_length.100-200bp	lin_reg_RMSE_mean_coverage.single_length.100-200bp	pearson_r_amplitude.single_length.100-200bp	pearson_pval_amplitude.single_length.100-200bp	lin_reg_RMSE_amplitude.single_length.100-200bp	pearson_r_central_coverage.multi_length.35-100bp	pearson_pval_central_coverage.multi_length.35-100bp	lin_reg_RMSE_central_coverage.multi_length.35-100bp	pearson_r_mean_coverage.multi_length.35-100bp	pearson_pval_mean_coverage.multi_length.35-100bp	lin_reg_RMSE_mean_coverage.multi_length.35-100bp	pearson_r_amplitude.multi_length.35-100bp	pearson_pval_amplitude.multi_length.35-100bp	lin_reg_RMSE_amplitude.multi_length.35-100bp	pearson_r_central_coverage.multi_length.100-200bp	pearson_pval_central_coverage.multi_length.100-200bp	lin_reg_RMSE_central_coverage.multi_length.100-200bp	pearson_r_mean_coverage.multi_length.100-200bp	pearson_pval_mean_coverage.multi_length.100-200bp	lin_reg_RMSE_mean_coverage.multi_length.100-200bp	pearson_r_amplitude.multi_length.100-200bp	pearson_pval_amplitude.multi_length.100-200bp	lin_reg_RMSE_amplitude.multi_length.100-200bp
VEZF1.hg38.10000	-0.3801334869036118	0.1196904438187107	0.277202248483328	-0.2638875620339088	0.2900071035018512	0.0655537754556311	-0.1540722022742922	0.5415917477613967	0.5583448235475288	0.1604569766479854	0.5247563206821254	0.0258838726452568	-0.0646576953194013	0.7988066558182176	0.0165860546309259	-0.4091233026180485	0.0918206592195608	0.1046087804717788	-0.5232032707923054	0.0258729906912199	0.1659691455631988	-0.4637161161058785	0.052582562691859	0.0422158607586516	-0.4590218457583403	0.0553441662510404	0.4160057743677591	0.1975860974312236	0.4319258911052567	0.0285444440727634	-0.0206347246229482	0.9352282076423092	0.0174270922150894	-0.381652990869361	0.1180967653815708	0.1060124530109249
WT1.hg38.10000	0.4493122063795908	0.061400417170953	0.108833402762618	-0.032960929711893	0.8966958237139393	0.0153473117860176	0.3844974170909773	0.1151539570417399	0.4493658689100872	0.422024283625507	0.0810670710846688	0.0299048358227888	-0.3902322426671044	0.1093796746673595	0.0020467742931831	0.2618304582267591	0.2939228329885743	0.1291408126459192	0.171035417955328	0.4974076370371079	0.0350658138456001	-0.4082363905858956	0.0925960923600073	0.0084042416963151	0.1843848546143689	0.4639036408208732	0.3526124962501345	0.5972487350921277	0.0088666233942892	0.0283339171113109	-0.0961303639775274	0.704355548465287	0.0018515910066975	0.372083621606675	0.1283872136144055	0.1381834231730552
XBP1.hg38.10000	-0.1078494752967902	0.670134414956984	0.2516050768315669	-0.2543833941219915	0.3083643767265092	0.0324847230645507	-0.3256673395358075	0.1872378644095756	0.4414208621414497	0.2150993850257153	0.3913494095185139	0.0272680124228236	0.042573592215708	0.8667938457294008	0.0060560867942566	-0.2295345244177005	0.3595423176811217	0.1026288644793774	-0.5148749498564615	0.0287810913803683	0.1032972553989546	-0.4935676552395056	0.0373795462750926	0.0187826495640198	-0.2671679498957386	0.2838287468785929	0.39873276949461	0.3820457471635383	0.1176872907972458	0.0259836310220758	0.0779598806365666	0.7584791535504565	0.0062530632534166	-0.3073586684022123	0.2147164885624279	0.1180527462801828
YY1.hg38.10000	-0.4717850040768532	0.0480800556602095	0.4799330827373939	-0.2910349467425667	0.2413205670659942	0.0956083286999564	-0.0277187100081124	0.9130612471504302	0.8370698483824668	0.5931945590396885	0.0094628692924014	0.0253234868490832	0.0886428817542722	0.7265110909546323	0.0265412253861489	-0.7655029539929659	0.000213517898103	0.3160536173216051	-0.5799291444499644	0.011642444975465	0.3437313342642425	-0.5147280819724194	0.0288345566333736	0.0630724312826079	-0.2385305306124545	0.3404868207550723	0.6056803461277422	0.5819231486585293	0.0112913961888022	0.0284402167475031	0.1181503501882262	0.6405542045416381	0.027585906273984	-0.7491603662057451	0.0003459532186494	0.3237462060130012
YY2.hg38.10000	-0.3004855009335818	0.2256748321738943	0.190991427697217	-0.2099251889406536	0.4031137599353876	0.0683750012833545	-0.0137440159799382	0.9568340947815444	0.2868452868114289	0.6026396405128737	0.0081209917238104	0.0227850447395924	0.1595099989737043	0.5272379424565851	0.0161287794042787	-0.049864226484299	0.8442270615185152	0.0993128792547435	-0.5390683590501135	0.0209705045122484	0.1098671891339634	-0.4649368020815005	0.0518817686582264	0.0417272911711417	0.2914392053405093	0.2406375576022312	0.2605175851780878	0.6071227217961509	0.0075401778646512	0.0261864469793106	0.1878592567897344	0.4553742598890149	0.0173639137952537	-0.0239901786649401	0.924721825348154	0.1031411281390776
ZBTB11.hg38.10000	-0.5296389045257776	0.0237869193215792	0.1666719631022482	-0.2967736328983781	0.231739974268164	0.0626584844474071	-0.0727369057804828	0.7742487759485033	0.2825444142667747	-0.3074866694295698	0.2145157540543871	0.0487456939638163	-0.0344662175850562	0.8920035830301294	0.0147111245552419	-0.5455316914457705	0.0191963831606586	0.2915916344043643	-0.600869615185751	0.0083600107031358	0.1357457913889804	-0.5122351205107772	0.0297538965451173	0.0411982197490108	0.3459343624119317	0.1596733511240508	0.2657207063018916	-0.2710100170133577	0.2766956295964653	0.0481797041502866	0.0126894382681611	0.9601436209248934	0.0156540716433322	-0.5508146315797869	0.0178359500429998	0.2890028089290776
ZBTB14.hg38.10000	-0.0945960426914713	0.7088778669989747	0.2847221065425289	-0.0864807160660954	0.7329484586360426	0.1036761262940044	0.0158019535190331	0.9503777579584524	0.3266879202082377	0.659855894137484	0.0028850423566082	0.0301011358449133	0.0315143422173792	0.901208162598344	0.0240221893427846	-0.4966455357225572	0.0360287727371236	0.0927665684686045	-0.3849196224154277	0.1147216251993691	0.1060993193254587	-0.4317799722901598	0.0735700840049891	0.0512687172918931	-0.1442431862344955	0.567973970444527	0.2068583425577455	0.6583409311911493	0.0029731750931904	0.0353349809360663	0.103651053105443	0.6823274524977134	0.0245679100009612	-0.4600016127161744	0.0547589732649064	0.1025332545152186
ZBTB16.hg38.10000	-0.5886929498842426	0.0101622187911146	0.1465853651148278	-0.4884642295126894	0.0397044775216056	0.0231245487722193	0.259030139045634	0.2993044337856586	0.3175221794353044	0.8546504902978554	6.283231165268526e-06	0.022422607925742	0.8303380489993762	1.9973239985756697e-05	0.0069226063972662	-0.9031496116548152	2.861704189003517e-07	0.1610450521382165	-0.6831546993205598	0.0017778642010832	0.1309704125780399	-0.6189954839213501	0.0061623631215536	0.0184575462040479	0.2986897489037916	0.2285961632245811	0.2815005230267109	0.856073465562419	5.835049113969813e-06	0.0226960240567553	0.8238377993609621	2.6401417945041707e-05	0.0070899747810277	-0.901755612351648	3.193846830710238e-07	0.1611157029901825
ZBTB17.hg38.10000	-0.4997972866932588	0.0346847788746119	0.3208008004352328	-0.3006980028102758	0.2253307330341235	0.0540643294249219	-0.202605751611916	0.4200773148308114	0.7042812053018314	-0.4636403294638945	0.052626305692259	0.0222509160241002	-0.2763759277574455	0.2669197281994808	0.0116305143002216	-0.4638346369775923	0.052514209031291	0.3701954151905681	-0.6125694627185695	0.0068801373363544	0.2373935288931592	-0.5227272765081321	0.0260327626597966	0.0359846109199196	-0.172903756136312	0.4926497741636931	0.5144647725283376	-0.4078035257010023	0.0929762661442597	0.0231756611291613	-0.2205288739749489	0.3792096181263169	0.0124597536199227	-0.4589611122602052	0.0553805950559532	0.3691618200394681
ZBTB2.hg38.10000	-0.556511074076541	0.0164555274771576	1.2637424089123204	-0.5563093149646672	0.0165029288790628	0.0527887576824493	-0.3905446527768326	0.1090711647809919	4.862599997968347	-0.4413262803079808	0.0667415298503574	0.0315130536082693	-0.7150885733803313	0.0008509459507893	0.0110221987922203	-0.8681823521904894	3.0063641319191635e-06	1.1427871250023165	-0.5964827888848434	0.0089768902082005	1.1480377269056026	-0.6006024497423523	0.0083965750583545	0.0485416612445912	-0.4684889653645316	0.0498825307426541	4.204977969368725	-0.4434314048842864	0.0653013086876983	0.0323467467623096	-0.7299707917726758	0.0005836525285011	0.0107521766791254	-0.8674331086391058	3.1380774559377884e-06	1.1460519877133748
ZBTB20.hg38.10000	0.163348749447875	0.517211819222485	0.1122188432863268	-0.124992188631152	0.6211848389719588	0.0657380695323761	0.2750261586450458	0.2693583557207308	0.2110716162316308	0.4173240123094335	0.0848722606926424	0.0268496320752261	-0.1277220645902153	0.6135212833048522	0.0144944334231574	-0.3751151461574697	0.1250616282894224	0.0551254829879994	-0.0120691927439393	0.9620903979994444	0.0658347155104475	-0.3746604662857514	0.1255565095422941	0.0392695900550394	-0.0197962342105621	0.9378552912844836	0.2317026418342136	0.4544297965989853	0.0581497155498382	0.0296062797586965	-0.0608771545428089	0.8103616126366228	0.0153586453383219	-0.3644688974560587	0.1370129207203025	0.0570832940968592
ZBTB26.hg38.10000	-0.2631621867680625	0.2913842320500448	0.2572744500847527	-0.123216767324309	0.6261890112770712	0.1004085229653015	-0.0585985191690378	0.8173443221620058	0.5415827453118308	0.5199376608469706	0.0269846358968249	0.0334592107448772	-0.0272855893941809	0.914414961803617	0.0245995429621117	-0.5970598103300615	0.0088937195056139	0.0812138092616604	-0.459317041537807	0.0551673600730805	0.1435888632323931	-0.4343546860453185	0.0716797533739099	0.0547698051958152	0.0460028704849054	0.8561658924778869	0.3469068817856654	0.5334279483438605	0.0226217132789336	0.0374118707385428	0.0345295896948323	0.8918061150809243	0.0254499862480573	-0.5874790545440749	0.0103577278437303	0.0820221893049793
ZBTB33.hg38.10000	-0.4636256131909429	0.0526348029000017	0.2570402159883702	-0.3000980460070238	0.2263030993325911	0.0648809444070893	-0.2330356540874163	0.3520555696566485	0.4654145274803707	0.486668735771423	0.0405482062222475	0.0175024877602389	0.0811606438609926	0.7488593658813425	0.0164158593336824	-0.7134168896588035	0.0008864917180899	0.1215595154898496	-0.6128997991859553	0.0068416625326678	0.1806784993905961	-0.5077333337175185	0.0314714218444177	0.0427116666921572	-0.3169387783692678	0.2000292559601681	0.4317385624858415	0.5070534437126906	0.0317373385677206	0.0194216617090371	0.118440745114112	0.6397274720386191	0.017191789275969	-0.6965013782511504	0.0013212406415205	0.1244051470358638
ZBTB42.hg38.10000	-0.3440734942333698	0.1620814292000071	0.16513843048202	-0.1882831883693792	0.4543390290065149	0.0334422222535072	-0.0054896102060107	0.9827523643455492	0.4297432188817581	0.0579335217902609	0.8193846505525412	0.0236375976591856	-0.4216078682737282	0.0813990507208382	0.0090219613713852	-0.145772165587804	0.5638338395891636	0.0904730427658894	-0.5357862746038516	0.0219193712937916	0.1132807076155555	-0.3694557266602575	0.1313197768263009	0.0240735367740534	0.0271795167572564	0.9147465251996496	0.4736470712424482	0.162991429492126	0.5181412965317629	0.0255258781259804	-0.3679459296790763	0.1330256392096081	0.0093862939073611	-0.1654216222996849	0.5118351894618418	0.092280054456575
ZBTB48.hg38.10000	-0.233538021685464	0.3509886804880612	0.2212222465100179	-0.2441270308494512	0.3289332563452802	0.0664771975673087	-0.1234384384555769	0.6255633575022803	0.3465229479487255	0.4602093052212281	0.0546355231265673	0.0244239173056057	-0.1760130466918802	0.4847808648763988	0.013430909704277	-0.3301134025761158	0.1809368120485241	0.0890068645973591	-0.4541122827833748	0.0583475663414422	0.1347614990529495	-0.5130922909220638	0.029435268058274	0.0399395506919207	-0.3755321138386297	0.1246090008040537	0.2670216302853677	0.5252750126369804	0.0251864721221003	0.0273144491022883	-0.0979265435588361	0.6990733912267604	0.0143374293559392	-0.3063561322807372	0.2162929169400689	0.0906687785623046
ZBTB6.hg38.10000	-0.2038682744241635	0.4171246104588082	0.1343377065154154	-0.2360476314198382	0.3456867235487317	0.0392153599865844	0.2975348421888746	0.2304877438422792	0.4130926319297033	0.1800627938667056	0.4746248980565736	0.0234974221769738	-0.3746485513590986	0.1255694964291973	0.0086716331098064	0.2210734308333109	0.3780037094340259	0.1224108272481809	-0.4805502072704956	0.043526610250236	0.0787101463750102	-0.4557141176879908	0.057354547833875	0.0245608813198137	0.0179615818540149	0.943605555781884	0.2747290405426363	0.2548545855541969	0.3074382994242776	0.0258771277006895	-0.3119582613827879	0.2075798446832698	0.0090552603064557	0.2013380006822183	0.4230533622708976	0.1234781871782946
ZBTB7A.hg38.10000	-0.3342516062055382	0.1752011511645082	0.2732375469125577	-0.2618382759423068	0.2939078915753698	0.0749079410826782	-0.039342642515537	0.8768271044197284	0.3000433817387422	0.5919832394926363	0.0096471314993397	0.0334147845194721	0.2129297584992414	0.3962593000545976	0.0183466505519921	-0.2040905604557037	0.4166058889166094	0.155721801422516	-0.533674785350972	0.022547386721565	0.1668853279309	-0.4877847681342625	0.0400221715658127	0.0469841723111069	-0.1434086962202443	0.5702391031800227	0.3079806120742335	0.5820911578962351	0.0112622089599557	0.0384588187484913	0.2418258064957822	0.333655879479245	0.0195674250002629	-0.1969136178760497	0.4335263846259747	0.1591193492621755
ZEB1.hg38.10000	-0.2891320095862332	0.2445521761958096	0.2005086298457312	-0.2302111625316713	0.3580884209314513	0.0656155067855986	-0.1567354219916566	0.5345398713418206	0.463828793965945	-0.0711515386614752	0.7790524298772794	0.0273101333254802	-0.2833020452714291	0.2546226110971285	0.0151326069393317	0.3783955807723322	0.1215317445431581	0.0730360840112263	-0.4412630826913177	0.0667851280372735	0.1487963789264734	-0.4098724976252008	0.0911693085373613	0.0444138709338171	-0.2160992739057397	0.3890979243839187	0.2982169709132666	-0.0195828859409882	0.9385238336233684	0.0290249077972798	-0.2445836771664535	0.3280007908783975	0.0156345460503068	0.3682169245426744	0.1327183189817665	0.0775313645523339
ZEB2.hg38.10000	-0.3089490917292241	0.2122310105665915	0.1437224122738191	-0.2396278673971873	0.338203178303319	0.0381228987691763	-0.3538773081925941	0.1496694204730131	0.4688526901822138	0.1801724683758678	0.474351331994401	0.0285465237319675	-0.0009307263292454	0.9970755801645635	0.0091797534779723	-0.7413486442710511	0.0004303272087971	0.0627941290653397	-0.5089206008858635	0.0310111951755314	0.1106205727594276	-0.4284385351327605	0.0760778305031957	0.0262425448564187	-0.3585059753803276	0.1440431203418367	0.2671869068260054	0.21766897850121	0.3855777592771409	0.0294929386685183	0.0319251088959948	0.8999265596645465	0.0097163500522982	-0.7351467865331393	0.0005090393594139	0.0635831337302521
ZFHX2.hg38.10000	-0.1458171098535303	0.5637123395438619	0.1036469186616711	-0.1676522113931703	0.5060790499793024	0.0342601122186956	-0.3820469083407857	0.1176860816846439	0.4804539469162079	0.4247635465231971	0.0789079035018269	0.0136651846781647	-0.1021477680019761	0.6867117374712596	0.0063383683413146	0.4091964260394927	0.0917569375882832	0.1176619655861337	-0.3983438037231752	0.1015691985986181	0.0732204745254375	-0.4262230799308513	0.0777748363888557	0.0205544410090229	-0.2336249107670578	0.3508043400375472	0.4042930428354942	0.4957546868230759	0.0364158143627577	0.0153270756494207	0.0004788090512926	0.9984955397476272	0.0071060072502647	0.4238748702849219	0.0796037061165985	0.1182284592031173
ZFHX3.hg38.10000	-0.4424527080516418	0.0659679806747493	0.0376206189197945	-0.2962805372989905	0.2325534649062675	0.0204996399367949	-0.3704480905966225	0.1302069105362874	0.2891839317897388	-0.3662064508939601	0.1350101230920698	0.0119367313267584	-0.2887266142976569	0.2452441512473877	0.0058373544207837	-0.6985607520874119	0.001260361987073	0.0859291342911195	-0.3193967721704429	0.1963704660331565	0.0380673274338454	-0.3151452067839582	0.202727193633158	0.0159573419902933	-0.3501682805556952	0.1542856525926161	0.318778725752698	-0.4077041352135974	0.0930637174445335	0.0116334357810656	-0.2994283550879141	0.2273916714428342	0.0058245893473888	-0.6831299278593346	0.0017788193384194	0.0871597586668397
ZFP1.hg38.10000	-0.436742064532641	0.0699592520334838	0.3396265228880496	-0.4047926679767775	0.0956519415027497	0.0348263882851802	-0.3147016012563056	0.2033981475170717	1.0096018517690746	-0.2938852528079452	0.2365311028158078	0.0184756262273288	-0.5434685105331485	0.0197493457008014	0.0086945319421185	-0.6387729793999505	0.0043245182985223	0.2129607619532466	-0.5276518083644509	0.0244164606926951	0.2639239590949189	-0.5436261504050827	0.0197066588000086	0.0261525426348269	-0.3037919092295317	0.2203591350468938	0.8890135921008142	-0.2457688663761078	0.3255878823397072	0.0190763533336046	-0.530374462432325	0.0235571292605073	0.0088004059365986	-0.6269641095083975	0.0053578744176188	0.2140222805296074
ZFP42.hg38.10000	-0.231512467269736	0.3553017020113412	0.2801657960643845	-0.1534606798225715	0.5432168772257817	0.0900147473993113	0.001602772565295	0.9949639747869892	0.5326156930093883	0.3932398451005752	0.1064353553489614	0.0257997766877398	0.0291256899949624	0.9086653329969908	0.0203750754999013	-0.2686453039687771	0.2810727458105995	0.0553536927267132	-0.4978908353200509	0.0354930430092568	0.1449895419184013	-0.4409515083099425	0.0670003832611629	0.0505163192782955	0.2238517745608573	0.3718844075064765	0.414091617682426	0.3785464904058809	0.1213710694009513	0.0333298910108239	0.0837009144743322	0.741249625105483	0.0213671283549097	-0.1406989420963856	0.5776210917088551	0.0659628469815926
ZFP64.hg38.10000	-0.4245219693803133	0.079096606751765	0.1246232675814163	-0.2760551827361258	0.267497972652406	0.0320377221076828	0.1433639770868893	0.5703605980512372	0.3256051866134306	0.6393993461105567	0.0042746200030887	0.0126631305310042	0.2573426451748665	0.3025758752169933	0.0066540682405652	0.603703874886732	0.0079799534729825	0.1779468476078415	-0.6014984399656144	0.0082744556426739	0.0798079773555323	-0.4528649131697627	0.059129717692367	0.0216232363635164	0.2404629122794717	0.3364713492547853	0.3221413766036741	0.6601258596535067	0.0028695648477214	0.0128411239733679	0.2771298123927308	0.2655636697087579	0.007108297020028	0.5914740490768249	0.0097254428962511	0.1798759015731794
ZFX.hg38.10000	0.1647020248492136	0.5136986970271186	0.2087497343777307	-0.1675817357894402	0.5062604438927902	0.1219569198688808	-0.3270911482648906	0.1852043243086618	0.646551937206907	0.609321129682344	0.0072678818016846	0.05601541338007	0.0931586407692278	0.7131229449286154	0.0346365464658039	0.2609845902231201	0.2955421923898126	0.0991565886449293	0.00882005649493	0.9722916198423108	0.0798020267662688	-0.4289254978923871	0.0757085054378802	0.0724700889895052	-0.3575893955128015	0.1451454554021737	0.2558540492539709	0.6157424461642416	0.0065177165184147	0.0628933262480795	0.1387765894789704	0.5828824939173278	0.0361839354649205	0.2459198938779472	0.3252811581551259	0.1063602263237906
ZIC2.hg38.10000	-0.2436215944326914	0.3299671563874088	0.1267355973825286	-0.2367340171963721	0.3442446904810379	0.0389368792862372	0.3331145112968527	0.1767648385380947	0.2979634493331247	0.1284487497064877	0.6114876331301704	0.0285772210390794	-0.2717740108243363	0.2752904809290715	0.0117648942851665	0.0162592143858382	0.9489435859324992	0.0578242141085015	-0.3729122027709032	0.1274721697418756	0.090875560138134	-0.4232742916891716	0.0800764784683921	0.0273878971584679	0.2998827294790724	0.2266527263476642	0.4383346102291304	0.19454188257322	0.4391957153436849	0.0309379363973566	-0.2094486488767672	0.4042067672636432	0.012362851146726	0.036721443784554	0.8849800847911639	0.0585749801412218
ZIM3.hg38.10000	-0.0700645498766384	0.7823504193056214	0.0616428252150679	-0.0224986876257249	0.929390522326736	0.0089218432599786	-0.0166980678455878	0.9475672880256604	0.232139028920883	0.3181761310958015	0.1981818520254727	0.0194612439272964	0.3113690429326956	0.2084852796749498	0.0030339787838731	-0.2784764367252982	0.2631520883699497	0.0823973459864347	-0.1092233014622496	0.6661613562048974	0.0445175427436415	-0.0793898767447319	0.7541770851113654	0.0079900331971137	0.0458821001558228	0.8565397923956986	0.2579076922646902	0.3041341281725057	0.2198136212008077	0.0188556333234785	0.2933235982502393	0.2374700348031455	0.0029777331656189	-0.2570661534511219	0.3031139309171671	0.0799570720500446
ZKSCAN1.hg38.10000	-0.6445187714156936	0.0038841491576346	0.245931719881012	-0.4655019716831804	0.0515597019674895	0.0316170571645073	-0.6552457578503657	0.0031601169098003	0.6859999265529292	0.0373313234021637	0.8830821032498173	0.0335764833020954	-0.32317540379694	0.1908326313509574	0.0074402825412469	0.5695907317123949	0.0136049512736322	0.513743357218282	-0.7003204499892778	0.001210205518183	0.1919741057733535	-0.6097315566295026	0.007217937760262	0.0228532770046526	-0.6323635561222972	0.004862981587271	0.7055406540215302	0.0358232262331505	0.8877764735402581	0.0333372712067535	-0.2774672840908537	0.264958028558538	0.0077529671104	0.5709485416928539	0.0133331491648921	0.5081538513759766
ZNF121.hg38.10000	0.4101249851665377	0.0909505524125119	0.0718519576628098	-0.114758726258927	0.6502395124091136	0.0113075516142667	0.515570650192408	0.0285288756629933	0.4456299781611758	0.0232497152837854	0.9270393561629348	0.027902056249782	-0.4636693276835876	0.0526095650833745	0.005832340173238	0.6660299309516096	0.0025477563671478	0.179967140852507	0.1343548847518953	0.5950603631705252	0.0992703488963298	-0.074022148286622	0.7703602081229203	0.0134447314749278	0.3986497256505008	0.1012826981695616	0.3784803633879315	0.0748141986996164	0.7679664050175911	0.0284128225859762	-0.4607765563046502	0.0542994217000603	0.005931380638282	0.6590997023433435	0.0029287614175836	0.1840914658680107
ZNF143.hg38.10000	-0.5617152299513661	0.0152696308499985	0.6190533133127182	-0.3703684300604503	0.1302959996728166	0.0732733211358535	-0.6114099577734999	0.0070165746405511	1.531455592823785	-0.0508904336746419	0.8410594764348344	0.0273186318482922	-0.0817866244806221	0.7469820716922525	0.0193159248538058	-0.8226920612520708	2.7700200875651395e-05	0.3429968637697059	-0.6581296794474571	0.0029856383786945	0.439210278932843	-0.5387138108230279	0.0210714237382469	0.0518162180505328	-0.5934562954648811	0.0094234286976557	1.18102860321955	-0.0331332317355566	0.8961585605375116	0.029113699915723	-0.0500509437403527	0.8436505522437541	0.0200859268162011	-0.813760672314023	3.982885944093223e-05	0.3491338121665872
ZNF146.hg38.10000	-0.1022338433656663	0.6864604427931608	0.0773020164397424	-0.1363140393293229	0.5896516951099043	0.0445928323064746	0.6298800187494082	0.0050857702501125	0.6143994120887174	-0.7768868356604136	0.0001491043334064	0.0241613051347598	-0.5709808248894822	0.0133267398532669	0.0162203780495304	0.7249891337826295	0.0006639015024151	0.713785649623808	-0.0776090097066011	0.7595357677428376	0.0870134688516712	-0.0694599430510388	0.7841863663679477	0.0420077679681996	0.5708871146871255	0.0133453512913714	0.6038459035154985	-0.7712843927201407	0.0001783701914618	0.0262279469361933	-0.5766508543038906	0.0122385070559323	0.0169886572623663	0.7372660428443341	0.0004808883490288	0.698217634257189
ZNF18.hg38.10000	-0.480802354727818	0.043400670974189	0.2292660392153642	-0.3093251371895463	0.2116460885844562	0.041690195152386	-0.4950090725013379	0.0367422052833344	0.4407009599270038	0.3288592513165144	0.1826996375272029	0.013926264071492	-0.3182388431306706	0.1980885219742412	0.0102216267016084	-0.9243292328489966	4.2550290548859675e-08	0.082548282978513	-0.6096149968578982	0.0072320933986261	0.1658361058597633	-0.4605881105693197	0.0544109045088023	0.0296656804259245	-0.3840961600993231	0.1155659081491917	0.4283936391057278	0.3982831189609267	0.1016260998859419	0.015206447739404	-0.2788356443248971	0.2625111193287802	0.0105218960735809	-0.9259508129660704	3.59666546193215e-08	0.0805438813741482
ZNF184.hg38.10000	-0.4944762487537562	0.0369768203346507	0.1096603831272828	-0.534751628522322	0.0222253667350203	0.0198796688831982	-0.1039016538823169	0.6815975188435703	0.23486208081158	-0.4402806234251337	0.0674656206108198	0.017306975727301	-0.5936835557488127	0.00938929046863	0.0060774416238577	0.3390249260959563	0.1687387672641742	0.2240939370486161	-0.4483020601148242	0.0620577762507412	0.1299384161674775	-0.5548124695629795	0.0168579826310691	0.0193102862742726	-0.0248196492390324	0.922126401982364	0.199697861392284	-0.4481974468705159	0.0621261528143226	0.01782395405901	-0.5913266890732479	0.0097482012183489	0.0062955977421412	0.3516246191955057	0.1524616153364936	0.2163326416812491
ZNF217.hg38.10000	-0.2495965014812584	0.3178666838747154	0.2091565764809202	-0.2663734119270605	0.2853177582696362	0.0540232062990136	0.2071163770691971	0.4095791655075791	0.3269028025840101	-0.5514252516156886	0.0176837481414893	0.0264915874433957	-0.608394155205718	0.0073817115415349	0.0149547337095117	0.241962231606551	0.3333748097197371	0.0680125129413376	-0.3299268963229013	0.1811982398289035	0.1669467485721263	-0.4127970260092151	0.0886587681661624	0.0397399461379021	0.1986174730122867	0.429477244934439	0.2826725033835943	-0.5020018634849297	0.0337678707680678	0.0275051101086933	-0.5817327006062406	0.0113245547035773	0.0153570961544542	0.2433073154901166	0.3306109888442724	0.0662213108746227
ZNF22.hg38.10000	-0.4102703529003786	0.0908247780954315	0.0403041908480811	-0.3162866202375878	0.2010074976334852	0.0080583966228414	-0.2491626208548309	0.3187364296463801	0.4100004120314706	0.1979596811742368	0.4310381031600935	0.0444121958735832	-0.1294726776438781	0.6086267258357122	0.0060502075323448	-0.7424087856465583	0.0004179539764454	0.1592157189592495	0.0415142752274195	0.8700813445731912	0.0852733224348493	-0.1206353259905068	0.6334927753007709	0.0057295473822532	-0.1777525271770528	0.4804056243011281	0.4660737940387904	0.1761150557797323	0.4845237492633423	0.0436948463103422	-0.1668826439716115	0.50806147425258	0.0060420718753302	-0.7331200511016156	0.0005372406428225	0.1614011454483021
ZNF24.hg38.10000	-0.4913863343187574	0.0383601337377557	0.0998003064149561	-0.4578021699492272	0.0560792026787528	0.0272092682632597	0.3466542538401491	0.1587483513453157	0.3000666560589641	0.0948829652611107	0.7080314706049795	0.020123314329877	-0.1531248945164582	0.5441101623728655	0.0075246894540115	0.0750614483936426	0.7672195535690685	0.5166524160049344	-0.5354349674407628	0.022022897302732	0.0894088518793378	-0.5689081311298925	0.0137432477002955	0.0192615523457064	0.2898246194473131	0.2433728147013729	0.3200760134149378	0.0642482149005178	0.8000563289149629	0.0200526868244325	-0.1312299126688532	0.6037295144047118	0.007799981789499	0.0780063853037701	0.7583391397126552	0.5103772565870569
ZNF263.hg38.10000	-0.3543805675613402	0.1490504763540404	0.1947173361448659	-0.3031692070891332	0.2213539987577	0.0476223334036983	-0.4069693547518845	0.0937120810503873	0.2539779992286721	0.3072628552830686	0.2148668250900402	0.024777225027539	0.0550461788053685	0.8282561754707098	0.0098357560768652	-0.2554488239834598	0.3062727581534564	0.0885974958131338	-0.5482661483457327	0.0184823801320421	0.1277073570091383	-0.5487069942332954	0.0183692567215154	0.0296300727149543	-0.0525387398147374	0.8359765411473166	0.2834489361300266	0.3770533460880946	0.1229674431284244	0.0295950433570149	0.1341744015676416	0.5955596523813587	0.0110079507202001	-0.2179820775089309	0.3848777218535151	0.0874437862331728
ZNF264.hg38.10000	-0.2572966642599807	0.3026653147769498	0.0728344993553039	-0.2719880008215086	0.2748976967682842	0.0138438064081384	-0.1529985725574515	0.5444463855551289	0.2296607887859708	0.0801859101293194	0.7517852319883999	0.0176921778619959	-0.1751137190842681	0.4870505188555988	0.0037501392625533	-0.7550515444623567	0.0002919397564401	0.0637224768976527	-0.4645620025345131	0.0520961866349507	0.0492485169026935	-0.5021233877282207	0.03371787642165	0.0089223958307123	-0.1857052013622197	0.4606528756377043	0.2656200446424137	0.1172648917448605	0.6430775214365927	0.0181603902742164	-0.1690055494871146	0.5026017534653521	0.0038466121937386	-0.750681387165189	0.0003312624653703	0.0647926426336889
